"Fecha;Circulación Monetaria;CC en BCRA;Base Monetaria"
"27-10-16;501973000000;167930000000;669903000000"
"28-10-16;501867000000;199616000000;701483000000"
"31-10-16;504329000000;169879000000;674208000000"
"01-11-16;507083000000;210814000000;717897000000"
"02-11-16;509401000000;194673000000;704074000000"
"03-11-16;511842000000;192955000000;704797000000"
"04-11-16;514500000000;207017000000;721517000000"
"07-11-16;515836000000;207481000000;723317000000"
"08-11-16;516803000000;207483000000;724286000000"
"09-11-16;517811000000;209637000000;727448000000"
"10-11-16;518654000000;206611000000;725265000000"
"11-11-16;518819000000;200179000000;718998000000"
"14-11-16;518428000000;199174000000;717602000000"
"15-11-16;517586000000;200284000000;717870000000"
"16-11-16;516362000000;220548000000;736910000000"
"17-11-16;515242000000;217767000000;733009000000"
"18-11-16;515189000000;213089000000;728278000000"
"21-11-16;515210000000;213163000000;728373000000"
"22-11-16;515077000000;210022000000;725099000000"
"23-11-16;515103000000;196380000000;711483000000"
"24-11-16;516315000000;188329000000;704644000000"
"25-11-16;517560000000;185703000000;703263000000"
"29-11-16;520060000000;207899000000;727959000000"
"30-11-16;522966000000;193723000000;716689000000"
"01-12-16;526345000000;232214000000;758559000000"
"02-12-16;531078000000;225729000000;756807000000"
"05-12-16;538444000000;222996000000;761440000000"
"06-12-16;546186000000;211082000000;757268000000"
"07-12-16;549539000000;222826000000;772365000000"
"12-12-16;553752000000;224504000000;778256000000"
"13-12-16;558572000000;221459000000;780031000000"
"14-12-16;558886000000;245683000000;804569000000"
"15-12-16;559980000000;231534000000;791514000000"
"16-12-16;561545000000;229944000000;791489000000"
"19-12-16;564294000000;226832000000;791126000000"
"20-12-16;568192000000;232780000000;800972000000"
"21-12-16;573268000000;248114000000;821382000000"
"22-12-16;579921000000;227086000000;807007000000"
"23-12-16;584806000000;213956000000;798762000000"
"26-12-16;587100000000;211939000000;799039000000"
"27-12-16;587847000000;209580000000;797427000000"
"28-12-16;588732000000;223068000000;811800000000"
"29-12-16;592061000000;225960000000;818021000000"
"30-12-16;594615000000;227049000000;821664000000"
"02-01-17;595918000000;259033000000;854951000000"
"03-01-17;596588000000;259940000000;856528000000"
"04-01-17;597658000000;254678000000;852336000000"
"05-01-17;599162000000;243980000000;843142000000"
"06-01-17;599998000000;240121000000;840119000000"
"09-01-17;600509000000;238790000000;839299000000"
"10-01-17;600714000000;246349000000;847063000000"
"11-01-17;600288000000;199013000000;799301000000"
"12-01-17;600366000000;197504000000;797870000000"
"13-01-17;600434000000;193653000000;794087000000"
"16-01-17;599983000000;189999000000;789982000000"
"17-01-17;599733000000;168020000000;767753000000"
"18-01-17;598893000000;195371000000;794264000000"
"19-01-17;598745000000;191909000000;790654000000"
"20-01-17;598866000000;195483000000;794349000000"
"23-01-17;598809000000;198498000000;797307000000"
"24-01-17;598788000000;205442000000;804230000000"
"25-01-17;598339000000;218703000000;817042000000"
"26-01-17;598611000000;221564000000;820175000000"
"27-01-17;599208000000;215959000000;815167000000"
"30-01-17;599462000000;227995000000;827457000000"
"31-01-17;601270000000;226616000000;827886000000"
"01-02-17;602438000000;228147000000;830585000000"
"02-02-17;604577000000;219345000000;823922000000"
"03-02-17;605667000000;219056000000;824723000000"
"06-02-17;606718000000;222440000000;829158000000"
"07-02-17;606838000000;239844000000;846682000000"
"08-02-17;606167000000;238837000000;845004000000"
"09-02-17;605800000000;235060000000;840860000000"
"10-02-17;605584000000;236462000000;842046000000"
"13-02-17;604368000000;233735000000;838103000000"
"14-02-17;604175000000;232757000000;836932000000"
"15-02-17;603296000000;231985000000;835281000000"
"16-02-17;602494000000;219794000000;822288000000"
"17-02-17;601931000000;211278000000;813209000000"
"20-02-17;601495000000;209848000000;811343000000"
"21-02-17;600616000000;235809000000;836425000000"
"22-02-17;599768000000;221680000000;821448000000"
"23-02-17;599270000000;226042000000;825312000000"
"24-02-17;597878000000;216864000000;814742000000"
"01-03-17;596950000000;257402000000;854352000000"
"02-03-17;595673000000;253838000000;849511000000"
"03-03-17;594606000000;234837000000;829443000000"
"06-03-17;594167000000;212855000000;807022000000"
"07-03-17;595285000000;186700000000;781985000000"
"08-03-17;595256000000;184045000000;779301000000"
"09-03-17;594914000000;186739000000;781653000000"
"10-03-17;594794000000;204676000000;799470000000"
"13-03-17;594407000000;197336000000;791743000000"
"14-03-17;594038000000;202534000000;796572000000"
"15-03-17;593105000000;219085000000;812190000000"
"16-03-17;591925000000;190841000000;782766000000"
"17-03-17;591640000000;183039000000;774679000000"
"20-03-17;591638000000;198773000000;790411000000"
"21-03-17;590253000000;198344000000;788597000000"
"22-03-17;589384000000;192489000000;781873000000"
"23-03-17;588959000000;186376000000;775335000000"
"27-03-17;589705000000;175265000000;764970000000"
"28-03-17;588732000000;162893000000;751625000000"
"29-03-17;587667000000;166684000000;754351000000"
"30-03-17;587024000000;185843000000;772867000000"
"31-03-17;587045000000;167706000000;754751000000"
"03-04-17;588635000000;204496000000;793131000000"
"04-04-17;590215000000;195890000000;786105000000"
"05-04-17;589271000000;188799000000;778070000000"
"06-04-17;589271000000;189647000000;778918000000"
"07-04-17;588719000000;191061000000;779780000000"
"10-04-17;590395000000;201335000000;791730000000"
"11-04-17;591768000000;198152000000;789920000000"
"12-04-17;593616000000;183109000000;776725000000"
"17-04-17;594150000000;201671000000;795821000000"
"18-04-17;593390000000;202360000000;795750000000"
"19-04-17;592167000000;243296000000;835463000000"
"20-04-17;590355000000;221380000000;811735000000"
"21-04-17;590037000000;204157000000;794194000000"
"24-04-17;590013000000;219280000000;809293000000"
"25-04-17;589172000000;213099000000;802271000000"
"26-04-17;588501000000;208843000000;797344000000"
"27-04-17;587672000000;221699000000;809371000000"
"28-04-17;588130000000;207779000000;795909000000"
"02-05-17;588502000000;231630000000;820132000000"
"03-05-17;588801000000;228988000000;817789000000"
"04-05-17;589068000000;224427000000;813495000000"
"05-05-17;590514000000;224449000000;814963000000"
"08-05-17;591197000000;210000000000;801197000000"
"09-05-17;590927000000;207322000000;798249000000"
"10-05-17;589874000000;203827000000;793701000000"
"11-05-17;589325000000;204377000000;793702000000"
"12-05-17;588835000000;197035000000;785870000000"
"15-05-17;588899000000;188829000000;777728000000"
"16-05-17;588257000000;184811000000;773068000000"
"17-05-17;587510000000;210056000000;797566000000"
"18-05-17;586052000000;203200000000;789252000000"
"19-05-17;585912000000;196411000000;782323000000"
"22-05-17;585982000000;190259000000;776241000000"
"23-05-17;584980000000;182668000000;767648000000"
"24-05-17;584584000000;167680000000;752264000000"
"26-05-17;584510000000;175207000000;759717000000"
"29-05-17;585730000000;169703000000;755433000000"
"30-05-17;585970000000;167707000000;753677000000"
"31-05-17;585556000000;171530000000;757086000000"
"01-06-17;586763000000;200639000000;787402000000"
"02-06-17;588687000000;197022000000;785709000000"
"05-06-17;592121000000;189650000000;781771000000"
"06-06-17;596661000000;205111000000;801772000000"
"07-06-17;598981000000;218733000000;817714000000"
"08-06-17;601378000000;213942000000;815320000000"
"09-06-17;603437000000;204188000000;807625000000"
"12-06-17;605367000000;199704000000;805071000000"
"13-06-17;605342000000;188759000000;794101000000"
"14-06-17;605815000000;187278000000;793093000000"
"15-06-17;605986000000;187505000000;793491000000"
"16-06-17;606552000000;172553000000;779105000000"
"19-06-17;608519000000;172047000000;780566000000"
"21-06-17;608814000000;268563000000;877377000000"
"22-06-17;610809000000;249712000000;860521000000"
"23-06-17;612647000000;234208000000;846855000000"
"26-06-17;614337000000;219623000000;833960000000"
"27-06-17;616579000000;199364000000;815943000000"
"28-06-17;619495000000;219223000000;838718000000"
"29-06-17;623969000000;214555000000;838524000000"
"30-06-17;626960000000;206144000000;833104000000"
"03-07-17;631807000000;229985000000;861792000000"
"04-07-17;636454000000;226153000000;862607000000"
"05-07-17;640690000000;212136000000;852826000000"
"06-07-17;645606000000;209390000000;854996000000"
"07-07-17;647906000000;208579000000;856485000000"
"10-07-17;650205000000;208192000000;858397000000"
"11-07-17;651023000000;203247000000;854270000000"
"12-07-17;650868000000;195806000000;846674000000"
"13-07-17;650593000000;188296000000;838889000000"
"14-07-17;649572000000;183663000000;833235000000"
"17-07-17;648979000000;177684000000;826663000000"
"18-07-17;648112000000;169898000000;818010000000"
"19-07-17;646870000000;230167000000;877037000000"
"20-07-17;646095000000;221114000000;867209000000"
"21-07-17;645687000000;210258000000;855945000000"
"24-07-17;645624000000;214914000000;860538000000"
"25-07-17;644838000000;221109000000;865947000000"
"26-07-17;644412000000;222023000000;866435000000"
"27-07-17;644492000000;217489000000;861981000000"
"28-07-17;645193000000;210102000000;855295000000"
"31-07-17;646418000000;185856000000;832274000000"
"01-08-17;646822000000;224144000000;870966000000"
"02-08-17;648884000000;221721000000;870605000000"
"03-08-17;651599000000;219681000000;871280000000"
"04-08-17;653765000000;214050000000;867815000000"
"07-08-17;655307000000;214823000000;870130000000"
"08-08-17;655261000000;209832000000;865093000000"
"09-08-17;654503000000;200913000000;855416000000"
"10-08-17;654709000000;193645000000;848354000000"
"11-08-17;654740000000;183491000000;838231000000"
"14-08-17;654474000000;187151000000;841625000000"
"15-08-17;653443000000;185755000000;839198000000"
"16-08-17;652365000000;247881000000;900246000000"
"17-08-17;652219000000;229467000000;881686000000"
"18-08-17;651745000000;209644000000;861389000000"
"22-08-17;651178000000;219597000000;870775000000"
"23-08-17;650515000000;222686000000;873201000000"
"24-08-17;650291000000;209406000000;859697000000"
"25-08-17;650315000000;197351000000;847666000000"
"28-08-17;650592000000;208579000000;859171000000"
"29-08-17;650712000000;204757000000;855469000000"
"30-08-17;650703000000;196827000000;847530000000"
"31-08-17;651196000000;187202000000;838398000000"
"01-09-17;653403000000;212214000000;865617000000"
"04-09-17;656213000000;212049000000;868262000000"
"05-09-17;658530000000;214487000000;873017000000"
"06-09-17;659459000000;207237000000;866696000000"
"07-09-17;661390000000;198615000000;860005000000"
"08-09-17;663109000000;194131000000;857240000000"
"11-09-17;664612000000;205065000000;869677000000"
"12-09-17;663962000000;203882000000;867844000000"
"13-09-17;663173000000;204311000000;867484000000"
"14-09-17;662489000000;198546000000;861035000000"
"15-09-17;661758000000;183478000000;845236000000"
"18-09-17;661148000000;202362000000;863510000000"
"19-09-17;660030000000;197470000000;857500000000"
"20-09-17;658860000000;267252000000;926112000000"
"21-09-17;658433000000;261647000000;920080000000"
"22-09-17;658422000000;235192000000;893614000000"
"25-09-17;658855000000;221262000000;880117000000"
"26-09-17;658876000000;244714000000;903590000000"
"27-09-17;658496000000;228485000000;886981000000"
"28-09-17;660312000000;214911000000;875223000000"
"29-09-17;662975000000;205130000000;868105000000"
"02-10-17;666623000000;225015000000;891638000000"
"03-10-17;669671000000;216037000000;885708000000"
"04-10-17;671646000000;230403000000;902049000000"
"05-10-17;674783000000;228891000000;903674000000"
"06-10-17;676352000000;218979000000;895331000000"
"09-10-17;678201000000;218287000000;896488000000"
"10-10-17;678735000000;207633000000;886368000000"
"11-10-17;678904000000;209237000000;888141000000"
"12-10-17;679474000000;209850000000;889324000000"
"13-10-17;679375000000;201652000000;881027000000"
"17-10-17;678228000000;195009000000;873237000000"
"18-10-17;677383000000;235703000000;913086000000"
"19-10-17;676430000000;216144000000;892574000000"
"20-10-17;675484000000;212558000000;888042000000"
"23-10-17;674999000000;216575000000;891574000000"
"24-10-17;674124000000;211166000000;885290000000"
"25-10-17;673531000000;200574000000;874105000000"
"26-10-17;673546000000;196425000000;869971000000"
"27-10-17;674275000000;221206000000;895481000000"
"30-10-17;676992000000;204249000000;881241000000"
"31-10-17;679168000000;190936000000;870104000000"
"01-11-17;682348000000;224301000000;906649000000"
"02-11-17;686524000000;233244000000;919768000000"
"03-11-17;689949000000;227891000000;917840000000"
"07-11-17;691379000000;226516000000;917895000000"
"08-11-17;691456000000;224073000000;915529000000"
"09-11-17;691308000000;227425000000;918733000000"
"10-11-17;691070000000;221623000000;912693000000"
"13-11-17;691047000000;214544000000;905591000000"
"14-11-17;690334000000;207769000000;898103000000"
"15-11-17;689479000000;243048000000;932527000000"
"16-11-17;689063000000;211921000000;900984000000"
"17-11-17;688596000000;195731000000;884327000000"
"21-11-17;688140000000;205081000000;893221000000"
"22-11-17;687574000000;214376000000;901950000000"
"23-11-17;686407000000;219569000000;905976000000"
"24-11-17;686349000000;234295000000;920644000000"
"27-11-17;686513000000;215728000000;902241000000"
"28-11-17;687270000000;203359000000;890629000000"
"29-11-17;689163000000;206504000000;895667000000"
"30-11-17;693107000000;187205000000;880312000000"
"01-12-17;699508000000;231792000000;931300000000"
"04-12-17;705963000000;226717000000;932680000000"
"05-12-17;712215000000;225763000000;937978000000"
"06-12-17;718893000000;218827000000;937720000000"
"07-12-17;724054000000;223047000000;947101000000"
"11-12-17;726677000000;221514000000;948191000000"
"12-12-17;729456000000;224572000000;954028000000"
"13-12-17;732173000000;232019000000;964192000000"
"14-12-17;735093000000;226019000000;961112000000"
"15-12-17;735480000000;257914000000;993394000000"
"18-12-17;738363000000;253012000000;991375000000"
"19-12-17;740865000000;247335000000;988200000000"
"20-12-17;744596000000;332343000000;1076939000000"
"21-12-17;755450000000;279936000000;1035386000000"
"22-12-17;765119000000;267002000000;1032121000000"
"26-12-17;771903000000;253067000000;1024970000000"
"27-12-17;776766000000;228613000000;1005379000000"
"28-12-17;783204000000;226749000000;1009953000000"
"29-12-17;786712000000;214400000000;1001112000000"
"02-01-18;789101000000;289469000000;1078570000000"
"03-01-18;789078000000;273178000000;1062256000000"
"04-01-18;788657000000;256705000000;1045362000000"
"05-01-18;789645000000;250086000000;1039731000000"
"08-01-18;790012000000;236693000000;1026705000000"
"09-01-18;789359000000;228593000000;1017952000000"
